Transaction_ID,IP_Address,Transaction_Amount,Hours_Since_Login,Transaction_Status,Is_Fraud
TXN_12033,45.107.59.84,3885.95,2.62,Completed,0
TXN_12034,45.105.0.4,103.38,9.22,Completed,0
TXN_12035,172.27.72.46,4060.22,1.77,Completed,0
TXN_12036,172.17.157.58,307.89,6.31,Completed,0
TXN_12037,45.231.88.47,82.17,9.68,Completed,0
TXN_12038,172.19.91.145,3318.31,4.0,Completed,0
TXN_12039,45.21.165.218,1168.58,15.23,Completed,0
TXN_12040,10.91.138.231,384.6,3.39,Completed,0
TXN_12041,192.168.0.255,128.49,1.99,Chargeback,1
TXN_12042,172.28.238.32,78.74,1.21,Completed,0
TXN_12043,172.20.250.147,108.03,13.83,Completed,0
TXN_12044,45.24.38.181,1215.46,3.37,Completed,0
TXN_12045,172.29.57.25,142.92,16.35,Completed,0
TXN_12046,45.114.57.41,648.69,18.72,Completed,0
TXN_12047,172.25.149.39,41.62,5.39,Completed,0
TXN_12048,10.123.235.226,452.31,39.07,Completed,0
TXN_12049,45.101.104.207,936.87,11.18,Completed,0
TXN_12050,10.91.248.80,1556.74,2.47,Completed,0
TXN_12051,10.204.190.189,389.71,1.4,Completed,0
TXN_12052,45.206.72.251,642.2,7.67,Completed,0
TXN_12053,10.65.103.130,1030.14,6.55,Completed,0
TXN_12054,45.223.20.92,91.2,23.94,Completed,0
TXN_12055,45.138.211.159,72.76,9.81,Completed,0
TXN_12056,10.145.176.148,183.51,2.99,Completed,0
TXN_12057,45.181.221.71,91.42,3.45,Completed,0
TXN_12058,45.185.45.247,36.23,5.4,Completed,0
TXN_12059,10.169.229.237,723.6,13.81,Completed,0
TXN_12060,10.164.165.59,283.4,13.97,Completed,0
TXN_12061,10.61.220.11,309.85,1.45,Completed,0
TXN_12062,172.22.5.2,1291.51,0.94,Completed,0
TXN_12063,172.21.216.30,205.53,5.15,Completed,0
TXN_12064,45.199.212.197,12415.75,5.78,Completed,0
TXN_12065,45.142.69.129,5.55,16.99,Completed,0
TXN_12066,172.30.165.109,115.35,8.57,Completed,0
TXN_12067,10.68.4.55,210.72,11.88,Completed,0
TXN_12068,10.5.212.13,31.11,6.69,Completed,0
TXN_12069,172.29.75.124,75.79,5.14,Completed,0
TXN_12070,45.45.104.230,113.96,90.82,Completed,0
TXN_12071,45.137.33.23,6.9,2.49,Completed,0
TXN_12072,45.244.2.99,526.43,7.91,Completed,0
TXN_12073,45.193.201.68,1115.4,47.45,Completed,0
TXN_12074,10.232.79.10,140.05,1.75,Completed,0
TXN_12075,10.4.252.27,1332.76,26.85,Completed,0
TXN_12076,45.12.104.118,284.09,14.27,Completed,0
TXN_12077,172.26.121.196,351.61,1.54,Completed,0
TXN_12078,192.168.0.42,3363.88,2.57,Under_Review,1
TXN_12079,10.129.174.4,215.2,2.32,Completed,0
TXN_12080,10.230.139.182,33.57,12.04,Completed,0
TXN_12081,45.186.43.222,179.71,16.6,Completed,0
TXN_12082,45.244.5.39,387.34,7.44,Completed,0
TXN_12083,10.46.121.182,1839.12,5.63,Completed,0
TXN_12084,45.137.23.207,553.3,7.97,Completed,0
TXN_12085,172.19.147.121,391.61,3.94,Completed,0
TXN_12086,45.205.95.86,807.24,1.37,Completed,0
TXN_12087,10.180.212.49,93.43,4.19,Completed,0
TXN_12088,45.84.154.156,86.18,4.03,Completed,0
TXN_12089,10.27.17.166,681.49,40.75,Completed,0
TXN_12090,45.187.62.16,34.13,2.04,Completed,0
TXN_12091,10.134.50.48,633.55,10.88,Completed,0
TXN_12092,172.30.72.160,328.32,16.2,Completed,0
TXN_12093,10.58.223.223,2865.23,3.76,Completed,0
TXN_12094,45.182.127.201,33.84,17.76,Completed,0
TXN_12095,10.29.20.75,1510.58,1.38,Completed,0
TXN_12096,172.23.6.234,167.59,0.79,Completed,0
TXN_12097,10.231.203.56,63.22,26.21,Completed,0
TXN_12098,45.157.233.207,350.42,10.71,Completed,0
TXN_12099,45.49.157.209,281.31,15.67,Completed,0
TXN_12100,172.16.56.192,2536.46,3.95,Completed,0
TXN_12101,172.24.3.230,542.29,0.6,Completed,0
TXN_12102,10.114.39.175,530.67,14.91,Completed,0
TXN_12103,10.176.31.204,5544.39,35.13,Completed,0
TXN_12104,172.16.21.123,66.21,3.34,Completed,0
TXN_12105,172.24.182.187,165.16,15.58,Completed,0
TXN_12106,172.20.232.146,201.34,2.91,Completed,0
TXN_12107,45.146.223.117,1358.78,9.48,Completed,0
TXN_12108,10.126.1.88,73.24,13.94,Completed,0
TXN_12109,172.28.142.214,35.74,6.54,Completed,0
TXN_12110,10.66.141.237,36.47,7.29,Completed,0
TXN_12111,10.8.25.122,1419.09,10.01,Completed,0
TXN_12112,10.101.7.68,16.7,2.34,Completed,0
TXN_12113,172.19.56.234,80.93,5.05,Completed,0
TXN_12114,10.223.21.204,201.54,11.65,Completed,0
TXN_12115,45.130.218.16,513.12,9.36,Completed,0
TXN_12116,10.28.131.64,40.18,7.36,Completed,0
TXN_12117,10.124.79.54,444.32,0.51,Completed,0
TXN_12118,172.22.166.245,61.65,3.4,Completed,0
TXN_12119,10.206.155.139,2997.43,4.02,Completed,0
TXN_12120,172.20.163.148,999.49,8.52,Completed,0
TXN_12121,45.255.78.195,449.71,1.02,Completed,0
TXN_12122,10.115.112.28,190.21,4.31,Completed,0
TXN_12123,45.146.70.151,1456.36,20.13,Completed,0
TXN_12124,172.31.91.155,99.18,30.72,Completed,0
TXN_12125,10.0.226.200,654.17,2.22,Completed,0
TXN_12126,10.79.35.60,531.86,1.59,Completed,0
TXN_12127,45.185.166.66,241.95,1.67,Completed,0
TXN_12128,172.20.200.155,1051.99,5.86,Completed,0
TXN_12129,10.47.225.252,1234.59,5.2,Completed,0
TXN_12130,172.24.57.168,230.56,1.54,Completed,0
TXN_12131,172.28.28.46,72.71,18.75,Completed,0
TXN_12132,45.164.62.25,86.24,3.89,Completed,0
TXN_12133,172.23.179.185,133.67,4.14,Completed,0
TXN_12134,172.29.223.193,17.86,14.22,Completed,0
TXN_12135,45.70.5.31,871.82,6.96,Completed,0
TXN_12136,172.16.233.113,2798.7,18.02,Completed,0
TXN_12137,45.30.50.166,71.81,4.35,Completed,0
TXN_12138,172.23.4.210,99.67,0.69,Completed,0
TXN_12139,45.129.26.249,143.11,9.78,Completed,0
TXN_12140,10.97.86.39,3594.11,3.01,Completed,0
TXN_12141,10.147.111.185,37.95,18.27,Completed,0
TXN_12142,45.125.170.129,99.97,25.35,Completed,0
TXN_12143,192.168.0.200,704.9,4.3,Blocked,1
TXN_12144,10.120.198.39,51.72,5.76,Completed,0
TXN_12145,10.187.125.173,360.64,6.26,Completed,0
TXN_12146,10.33.77.239,62.49,25.18,Completed,0
TXN_12147,45.176.108.75,30.22,4.16,Completed,0
TXN_12148,45.78.3.118,121.15,12.35,Completed,0
TXN_12149,172.17.130.250,254.11,11.5,Completed,0
TXN_12150,10.195.54.89,24355.69,0.81,Completed,0
TXN_12151,45.60.4.2,368.52,6.96,Completed,0
TXN_12152,45.23.31.130,216.61,3.63,Completed,0
TXN_12153,10.226.88.150,256.6,13.79,Completed,0
TXN_12154,172.16.80.218,94.83,13.78,Completed,0
TXN_12155,172.22.44.163,879.83,0.77,Completed,0
TXN_12156,172.24.244.9,146.66,0.63,Completed,0
TXN_12157,10.102.140.247,336.28,48.05,Completed,0
TXN_12158,10.212.213.194,126.95,41.82,Completed,0
TXN_12159,172.22.243.144,364.96,0.08,Completed,0
TXN_12160,45.116.41.203,173.71,12.14,Completed,0
TXN_12161,45.210.170.184,4078.06,4.74,Completed,0
TXN_12162,45.168.14.210,271.75,2.24,Completed,0
TXN_12163,172.27.105.1,60.0,17.7,Completed,0
TXN_12164,172.24.62.136,750.84,6.28,Completed,0
TXN_12165,172.19.200.140,37.98,7.56,Completed,0
TXN_12166,10.91.150.128,61.29,2.8,Completed,0
TXN_12167,45.104.252.20,277.5,2.51,Completed,0
TXN_12168,45.30.172.44,837.18,3.69,Completed,0
TXN_12169,10.219.147.163,748.89,0.93,Completed,0
TXN_12170,10.252.158.20,53.05,16.16,Completed,0
TXN_12171,45.205.248.151,12.0,4.38,Completed,0
TXN_12172,10.48.95.46,65.66,5.11,Completed,0
TXN_12173,10.123.208.110,1595.41,20.43,Completed,0
TXN_12174,10.206.116.228,464.49,25.93,Completed,0
TXN_12175,45.6.78.148,2395.68,7.63,Completed,0
TXN_12176,172.24.54.252,32.52,5.83,Completed,0
TXN_12177,10.231.149.205,1052.85,9.0,Completed,0
TXN_12178,10.75.41.199,86.89,2.91,Completed,0
TXN_12179,172.17.157.171,90.95,1.16,Completed,0
TXN_12180,10.108.82.135,831.67,7.54,Completed,0
TXN_12181,45.133.22.171,88.16,1.82,Completed,0
TXN_12182,45.240.170.85,1594.23,19.79,Completed,0
TXN_12183,45.184.16.42,14.81,0.78,Completed,0
TXN_12184,45.104.24.104,413.02,1.57,Completed,0
TXN_12185,10.31.76.39,96.16,2.13,Completed,0
TXN_12186,10.70.87.46,58.68,3.34,Completed,0
TXN_12187,45.27.3.23,562.29,6.6,Completed,0
TXN_12188,45.42.143.51,673.26,6.45,Completed,0
TXN_12189,10.147.208.43,162.96,46.02,Completed,0
TXN_12190,10.237.34.84,232.13,0.29,Completed,0
TXN_12191,172.22.171.155,47.12,13.04,Completed,0
TXN_12192,45.0.95.166,770.24,2.13,Completed,0
TXN_12193,192.168.0.89,1512.94,16.79,Blocked,1
TXN_12194,172.25.241.39,97.91,4.98,Completed,0
TXN_12195,172.21.176.227,120.43,8.22,Completed,0
TXN_12196,172.31.238.146,182.73,10.44,Completed,0
TXN_12197,10.215.44.242,557.35,32.41,Completed,0
TXN_12198,172.19.97.137,53.49,17.84,Completed,0
TXN_12199,172.19.65.203,87.89,0.01,Completed,0
TXN_12200,10.109.24.182,59.7,2.68,Completed,0
TXN_12201,10.214.10.51,415.42,17.2,Completed,0
TXN_12202,45.48.39.7,173.9,0.53,Completed,0
TXN_12203,172.19.119.239,3443.12,6.87,Completed,0
TXN_12204,45.224.245.101,248.92,3.16,Completed,0
TXN_12205,45.56.55.48,888.49,0.74,Completed,0
TXN_12206,45.84.185.44,426.2,1.33,Completed,0
TXN_12207,45.240.58.110,84.76,6.94,Completed,0
TXN_12208,45.43.235.91,557.22,26.16,Completed,0
TXN_12209,45.243.211.152,201.75,0.16,Completed,0
TXN_12210,10.157.244.98,193.74,12.15,Completed,0
TXN_12211,45.31.114.107,11.4,14.54,Completed,0
TXN_12212,10.87.190.134,600.62,2.39,Completed,0
TXN_12213,45.125.75.69,190.26,7.54,Completed,0
TXN_12214,10.57.199.171,10829.57,10.63,Completed,0
TXN_12215,45.0.62.16,203.15,68.55,Completed,0
TXN_12216,172.31.85.153,30.05,4.82,Completed,0
TXN_12217,45.200.152.10,275.69,9.85,Completed,0
TXN_12218,172.24.71.113,5.33,26.07,Completed,0
TXN_12219,172.24.136.145,243.78,6.5,Completed,0
TXN_12220,172.27.241.220,8.45,11.17,Completed,0
TXN_12221,172.27.222.74,31.87,8.8,Completed,0
TXN_12222,45.251.158.79,201.28,6.29,Completed,0
TXN_12223,10.91.214.25,499.37,14.52,Completed,0
TXN_12224,10.18.68.15,601.28,4.48,Completed,0
TXN_12225,172.19.61.158,444.24,0.46,Completed,0
TXN_12226,45.44.254.238,596.63,4.67,Completed,0
TXN_12227,172.22.7.223,1301.43,10.93,Completed,0
TXN_12228,45.207.36.147,507.28,54.09,Completed,0
TXN_12229,10.156.23.195,1194.05,4.47,Completed,0
TXN_12230,172.25.67.176,345.97,6.29,Completed,0
TXN_12231,10.6.140.23,291.35,6.0,Completed,0
TXN_12232,10.112.211.20,294.91,8.35,Completed,0
TXN_12233,10.132.173.21,252.51,1.88,Completed,0
TXN_12234,45.130.104.15,587.85,11.97,Completed,0
TXN_12235,172.24.97.167,790.55,0.15,Completed,0
TXN_12236,45.169.57.101,183.62,7.29,Completed,0
TXN_12237,192.168.0.166,609.5,31.43,Blocked,1
TXN_12238,10.189.209.83,82.24,9.23,Completed,0
TXN_12239,45.129.78.31,1154.76,5.29,Completed,0
TXN_12240,192.168.0.201,3756.26,0.12,Under_Review,1
TXN_12241,172.28.116.133,1141.27,18.57,Completed,0
TXN_12242,45.202.102.60,129.47,0.7,Completed,0
TXN_12243,45.25.61.236,55.02,7.83,Completed,0
TXN_12244,10.93.167.194,40.8,9.63,Completed,0
TXN_12245,10.252.89.21,6236.98,2.94,Completed,0
TXN_12246,172.16.149.184,1087.9,1.24,Completed,0
TXN_12247,10.197.128.127,845.5,16.66,Completed,0
TXN_12248,172.16.195.252,535.89,17.38,Completed,0
TXN_12249,45.241.86.92,248.07,14.28,Completed,0
TXN_12250,10.248.215.240,69.22,20.2,Completed,0
TXN_12251,10.255.235.119,805.28,13.64,Completed,0
TXN_12252,172.20.189.208,34.01,5.05,Completed,0
TXN_12253,10.49.60.181,632.82,1.34,Completed,0
TXN_12254,10.69.74.120,189.09,43.15,Completed,0
TXN_12255,45.20.21.39,256.52,9.05,Completed,0
TXN_12256,10.104.20.254,11230.24,12.81,Completed,0
TXN_12257,45.109.228.211,254.12,9.17,Completed,0
TXN_12258,10.248.5.171,101.36,3.84,Completed,0
TXN_12259,45.76.154.236,13.33,2.48,Completed,0
TXN_12260,172.23.180.187,50.67,3.24,Completed,0
TXN_12261,45.254.158.146,340.15,42.67,Completed,0
TXN_12262,172.25.90.246,123.35,1.11,Completed,0
TXN_12263,172.16.151.116,105.04,9.13,Completed,0
TXN_12264,45.122.125.199,39.21,6.73,Completed,0
TXN_12265,172.22.106.90,121.2,14.34,Completed,0
TXN_12266,10.56.147.206,44.02,2.94,Completed,0
TXN_12267,172.24.4.78,108.92,7.54,Completed,0
TXN_12268,172.29.7.104,191.03,16.38,Completed,0
TXN_12269,45.124.177.106,113.55,4.12,Completed,0
TXN_12270,172.31.34.19,324.37,5.29,Completed,0
TXN_12271,172.23.37.220,3578.5,12.28,Completed,0
TXN_12272,10.158.168.231,911.39,3.8,Completed,0
TXN_12273,45.227.161.146,192.99,3.74,Completed,0
TXN_12274,10.185.58.104,113.36,8.67,Completed,0
TXN_12275,45.159.80.60,214.07,10.98,Completed,0
TXN_12276,172.21.78.226,2400.91,9.76,Completed,0
TXN_12277,10.198.216.206,2784.86,0.84,Completed,0
TXN_12278,172.19.172.61,86.75,7.02,Completed,0
TXN_12279,172.27.187.148,203.98,11.04,Completed,0
TXN_12280,172.30.160.127,401.53,10.84,Completed,0
TXN_12281,172.28.160.10,111.29,1.82,Completed,0
TXN_12282,172.25.79.166,29.74,5.9,Completed,0
TXN_12283,192.168.0.136,63.57,8.7,Completed,0
TXN_12284,45.167.123.221,878.94,1.39,Completed,0
TXN_12285,45.218.58.222,10.34,10.75,Completed,0
TXN_12286,10.255.8.255,194.18,23.43,Completed,0
TXN_12287,172.16.66.10,92.42,60.68,Completed,0
TXN_12288,172.22.168.1,1000.23,5.83,Completed,0
TXN_12289,10.55.151.58,1483.76,9.62,Completed,0
TXN_12290,10.69.23.16,987.95,15.26,Completed,0
TXN_12291,10.225.111.172,40.14,3.42,Completed,0
TXN_12292,45.58.61.54,130.94,0.6,Completed,0
TXN_12293,45.138.198.43,272.29,39.09,Completed,0
TXN_12294,172.25.105.176,2940.35,18.27,Completed,0
TXN_12295,172.29.100.142,440.84,15.21,Completed,0
TXN_12296,172.28.79.169,85.59,1.71,Completed,0
TXN_12297,172.23.200.160,30.54,1.24,Completed,0
TXN_12298,45.71.120.110,716.34,3.2,Completed,0
TXN_12299,192.168.0.227,89.28,1.7,Chargeback,1
TXN_12300,45.83.168.61,161.04,4.13,Completed,0
TXN_12301,45.139.190.125,22.79,4.39,Completed,0
TXN_12302,45.218.6.237,251.94,2.25,Completed,0
TXN_12303,10.16.167.218,1009.88,3.59,Completed,0
TXN_12304,10.147.143.145,116.78,13.09,Completed,0
TXN_12305,10.35.136.57,17.73,4.04,Completed,0
TXN_12306,172.21.230.250,196.83,1.63,Completed,0
TXN_12307,10.98.78.41,255.44,2.03,Completed,0
TXN_12308,45.153.197.68,542.86,6.54,Completed,0
TXN_12309,172.24.104.164,363.43,3.04,Completed,0
TXN_12310,172.24.92.155,197.93,1.95,Completed,0
TXN_12311,10.46.77.182,190.58,0.47,Completed,0
TXN_12312,172.19.98.127,687.98,3.0,Completed,0
TXN_12313,10.28.113.198,268.66,2.44,Completed,0
TXN_12314,10.232.234.48,695.93,4.0,Completed,0
TXN_12315,172.17.55.242,258.26,17.25,Completed,0
TXN_12316,45.25.224.58,3926.06,23.77,Completed,0
TXN_12317,10.243.22.159,319.96,5.2,Completed,0
TXN_12318,10.7.243.141,4.83,10.55,Completed,0
TXN_12319,45.125.46.102,3921.62,4.41,Completed,0
TXN_12320,172.25.89.183,305.56,14.86,Completed,0
TXN_12321,45.227.45.189,96.89,15.3,Completed,0
TXN_12322,45.234.208.71,84.17,1.75,Completed,0
TXN_12323,45.234.173.118,785.21,1.43,Completed,0
TXN_12324,45.113.231.79,364.11,16.05,Completed,0
TXN_12325,10.72.132.105,47.38,8.13,Completed,0
TXN_12326,45.151.115.68,666.75,2.44,Completed,0
TXN_12327,172.27.170.52,20.03,15.03,Completed,0
TXN_12328,172.21.57.101,245.2,63.65,Completed,0
TXN_12329,10.7.230.66,359.87,0.45,Completed,0
TXN_12330,10.27.52.55,321.79,7.93,Completed,0
TXN_12331,172.26.157.129,324.1,5.14,Completed,0
TXN_12332,10.99.123.24,690.93,3.3,Completed,0
TXN_12333,10.237.96.1,462.89,14.45,Completed,0
TXN_12334,45.169.225.106,668.71,3.19,Completed,0
TXN_12335,172.17.230.96,413.46,38.08,Completed,0
TXN_12336,45.179.13.208,3891.59,13.92,Completed,0
TXN_12337,10.243.84.236,92.99,18.0,Completed,0
TXN_12338,172.19.200.64,36.69,18.66,Completed,0
TXN_12339,45.21.0.23,38.48,16.69,Completed,0
TXN_12340,45.255.202.199,328.76,10.89,Completed,0
TXN_12341,45.209.238.71,25.53,16.92,Completed,0
TXN_12342,10.74.246.192,525.3,1.02,Completed,0
TXN_12343,45.234.122.58,9.26,0.45,Completed,0
TXN_12344,10.41.190.19,3858.55,34.39,Completed,0
TXN_12345,172.21.188.117,173.72,2.07,Completed,0
TXN_12346,10.10.137.213,1066.93,1.41,Completed,0
TXN_12347,45.225.176.32,80.31,3.94,Completed,0
TXN_12348,10.109.105.181,120.27,3.03,Completed,0
TXN_12349,45.214.209.18,212.42,11.91,Completed,0
TXN_12350,172.18.0.162,201.76,15.91,Completed,0
TXN_12351,10.85.42.108,119.77,2.32,Completed,0
TXN_12352,172.20.59.59,410.34,11.73,Completed,0
TXN_12353,45.243.182.183,5359.97,3.98,Blocked,1
TXN_12354,172.20.9.15,487.74,9.13,Completed,0
TXN_12355,45.177.103.167,221.38,12.67,Completed,0
TXN_12356,172.18.19.135,933.53,8.47,Completed,0
TXN_12357,45.162.226.109,37.86,9.74,Completed,0
TXN_12358,45.239.15.68,87.89,4.94,Completed,0
TXN_12359,45.69.11.57,144.23,27.22,Completed,0
TXN_12360,45.21.174.94,237.64,3.05,Completed,0
TXN_12361,172.26.4.224,192.27,2.85,Completed,0
TXN_12362,172.29.161.9,61.79,4.61,Completed,0
TXN_12363,172.26.237.88,29.79,0.92,Completed,0
TXN_12364,10.116.241.167,61.41,4.12,Completed,0
TXN_12365,172.26.99.97,129.03,3.86,Completed,0
TXN_12366,45.159.178.12,190.55,12.76,Completed,0
TXN_12367,45.232.9.111,862.91,16.52,Completed,0
TXN_12368,10.197.26.202,585.33,10.41,Completed,0
TXN_12369,45.115.219.75,182.02,2.08,Completed,0
TXN_12370,172.16.246.199,448.13,13.45,Completed,0
TXN_12371,172.27.126.165,6252.36,28.19,Completed,0
TXN_12372,172.29.6.4,584.37,3.15,Completed,0
TXN_12373,172.19.193.32,1064.84,18.83,Completed,0
TXN_12374,10.141.21.213,1281.54,11.07,Completed,0
TXN_12375,10.215.17.70,41.8,12.97,Completed,0
TXN_12376,45.226.103.166,29.29,0.4,Completed,0
TXN_12377,10.251.60.238,226.03,4.41,Completed,0
TXN_12378,45.112.210.95,120.17,3.36,Completed,0
TXN_12379,45.250.41.100,35.18,11.9,Completed,0
TXN_12380,172.20.189.247,82.96,2.42,Completed,0
TXN_12381,10.133.67.245,70.13,5.44,Completed,0
TXN_12382,45.151.191.230,177.78,36.65,Completed,0
TXN_12383,45.134.142.69,12.42,53.91,Completed,0
TXN_12384,10.82.49.66,432.87,1.38,Completed,0
TXN_12385,10.31.246.23,139.68,4.28,Completed,0
TXN_12386,45.14.233.116,1359.53,12.27,Completed,0
TXN_12387,45.49.254.127,261.6,24.54,Completed,0
TXN_12388,10.205.128.34,969.79,9.5,Completed,0
TXN_12389,45.45.210.86,54.74,0.12,Completed,0
TXN_12390,172.18.201.50,1079.2,25.58,Completed,0
TXN_12391,172.26.144.166,36.48,5.6,Completed,0
TXN_12392,45.21.201.1,907.62,3.91,Completed,0
TXN_12393,172.24.147.64,18.7,23.46,Completed,0
TXN_12394,10.164.161.45,55.12,17.48,Completed,0
TXN_12395,172.29.248.43,579.1,0.11,Completed,0
TXN_12396,45.69.102.2,193.39,0.98,Completed,0
TXN_12397,10.126.160.122,23.89,7.5,Completed,0
TXN_12398,172.25.11.39,301.59,6.68,Completed,0
TXN_12399,192.168.0.232,22.37,18.75,Under_Review,1
TXN_12400,45.224.129.186,198.8,18.44,Completed,0
TXN_12401,10.239.31.123,76.2,7.58,Completed,0
TXN_12402,10.112.126.141,158.43,12.69,Completed,0
TXN_12403,172.30.63.221,530.11,13.27,Completed,0
TXN_12404,10.85.240.68,806.74,26.48,Completed,0
TXN_12405,45.37.193.145,232.52,25.52,Completed,0
TXN_12406,172.18.221.249,806.97,5.43,Completed,0
TXN_12407,10.127.13.25,68.23,0.03,Completed,0
TXN_12408,45.90.56.158,99.81,22.84,Completed,0
TXN_12409,10.204.163.229,358.71,21.63,Completed,0
TXN_12410,10.38.181.225,706.8,13.91,Completed,0
TXN_12411,10.210.124.154,81.99,1.64,Completed,0
TXN_12412,45.62.241.92,321.11,4.92,Completed,0
TXN_12413,45.139.43.123,793.46,0.58,Completed,0
TXN_12414,10.72.196.121,66.69,6.52,Completed,0
TXN_12415,45.123.204.183,917.16,20.46,Completed,0
TXN_12416,172.31.1.120,35.0,0.46,Completed,0
TXN_12417,10.85.83.231,73.5,32.15,Completed,0
TXN_12418,45.87.10.32,1097.13,2.47,Completed,0
TXN_12419,45.176.247.248,307.38,0.87,Completed,0
TXN_12420,172.21.93.37,380.82,2.32,Completed,0
TXN_12421,45.157.23.160,69.23,4.0,Completed,0
TXN_12422,10.246.20.46,2136.4,2.34,Completed,0
TXN_12423,45.126.174.9,181.01,6.64,Completed,0
TXN_12424,10.183.81.28,24.24,7.48,Completed,0
TXN_12425,172.28.116.251,750.79,10.09,Completed,0
TXN_12426,172.21.130.106,223.36,17.43,Completed,0
TXN_12427,10.10.188.26,200.03,2.15,Completed,0
TXN_12428,172.28.199.227,60.18,15.89,Completed,0
TXN_12429,10.96.166.32,222.67,44.84,Completed,0
TXN_12430,172.27.121.125,49.82,2.25,Completed,0
TXN_12431,172.28.145.145,1873.98,8.81,Completed,0
TXN_12432,10.101.68.254,403.0,7.56,Completed,0
TXN_12433,10.33.115.56,1141.26,0.09,Completed,0
TXN_12434,10.78.171.170,14.82,12.8,Completed,0
TXN_12435,172.18.109.223,740.17,3.96,Completed,0
TXN_12436,10.4.57.161,78.99,9.67,Completed,0
TXN_12437,45.132.214.22,290.03,1.63,Completed,0
TXN_12438,172.20.88.158,19.56,1.21,Completed,0
TXN_12439,10.225.50.33,11.89,5.27,Completed,0
TXN_12440,10.22.54.206,376.23,11.92,Completed,0
TXN_12441,172.23.81.58,84.68,15.5,Completed,0
TXN_12442,45.158.229.166,33.72,10.85,Completed,0
TXN_12443,10.190.41.220,494.16,1.41,Completed,0
TXN_12444,172.22.204.18,431.11,4.79,Completed,0
TXN_12445,45.91.173.215,524.66,1.78,Completed,0
TXN_12446,10.194.151.227,618.19,9.66,Completed,0
TXN_12447,45.83.108.7,2951.02,4.08,Chargeback,1
TXN_12448,45.10.108.119,11.54,0.81,Completed,0
TXN_12449,45.175.137.112,320.56,1.12,Completed,0
TXN_12450,10.222.39.102,53.78,5.87,Completed,0
TXN_12451,10.169.223.236,498.13,36.59,Completed,0
TXN_12452,172.20.125.200,213.59,1.15,Completed,0
TXN_12453,45.54.33.184,29.52,3.23,Completed,0
TXN_12454,10.251.76.124,630.78,6.01,Completed,0
TXN_12455,10.24.100.162,75.9,9.54,Completed,0
TXN_12456,45.251.111.94,335.51,6.17,Completed,0
TXN_12457,172.21.171.127,32.43,5.14,Completed,0
TXN_12458,45.31.54.139,39.83,3.6,Completed,0
TXN_12459,172.22.134.252,443.47,1.05,Completed,0
TXN_12460,172.21.205.118,1853.55,1.91,Completed,0
TXN_12461,10.120.241.49,65.17,32.65,Completed,0
TXN_12462,172.25.53.246,210.45,35.98,Completed,0
TXN_12463,10.229.246.70,28.59,4.53,Completed,0
TXN_12464,45.71.159.220,228.6,6.67,Completed,0
TXN_12465,45.90.82.59,90.41,0.46,Completed,0
TXN_12466,45.221.167.171,73.35,0.62,Completed,0
TXN_12467,10.170.233.239,3567.25,9.02,Completed,0
TXN_12468,45.123.93.230,265.94,24.81,Completed,0
TXN_12469,172.31.231.219,1166.11,10.18,Completed,0
TXN_12470,172.19.220.29,2.9,1.67,Completed,0
TXN_12471,172.28.153.217,848.5,6.07,Completed,0
TXN_12472,45.192.100.91,15.51,17.21,Completed,0
TXN_12473,45.59.90.162,23.47,16.24,Completed,0
TXN_12474,45.206.56.53,216.85,0.48,Completed,0
TXN_12475,45.51.221.56,29.93,8.32,Completed,0
TXN_12476,10.242.17.185,48.86,0.16,Completed,0
TXN_12477,45.142.64.201,1040.21,6.35,Completed,0
TXN_12478,10.220.60.74,476.01,21.13,Completed,0
TXN_12479,172.22.70.190,127.4,0.18,Completed,0
TXN_12480,45.32.144.252,3531.83,16.83,Completed,0
TXN_12481,192.168.0.198,155.66,0.55,Chargeback,1
TXN_12482,45.104.218.246,258.92,29.76,Completed,0
TXN_12483,45.54.129.108,433.52,22.38,Completed,0
TXN_12484,172.22.144.64,167.5,12.65,Completed,0
TXN_12485,45.234.47.206,153.2,41.65,Completed,0
TXN_12486,172.24.124.200,107.85,1.43,Completed,0
TXN_12487,172.22.102.74,1.91,1.19,Completed,0
TXN_12488,10.171.211.157,396.25,7.1,Completed,0
TXN_12489,172.19.213.57,791.07,4.82,Completed,0
TXN_12490,10.192.216.18,21.94,10.95,Completed,0
TXN_12491,172.21.167.146,131.02,17.33,Completed,0
TXN_12492,192.168.0.137,2191.61,17.11,Chargeback,1
TXN_12493,10.245.49.145,99.12,0.62,Completed,0
TXN_12494,45.28.47.6,152.31,15.35,Completed,0
TXN_12495,172.28.57.118,48.83,2.29,Completed,0
TXN_12496,45.23.28.198,390.98,17.08,Completed,0
